"year","month","day","week","death","temp"
2018,3,13,2412,47,8.6367126464844
2018,3,14,2412,53,8.74129638671877
2018,3,15,2412,59,9.6752868652344
2018,3,16,2412,52,8.79805908203127
2018,3,17,2412,39,4.9896179199219
2018,3,18,2412,34,0.961541748046898
2018,3,19,2413,44,1.02938232421877
2018,3,20,2413,48,2.59929809570315
2018,3,21,2413,67,2.6131530761719
2018,3,22,2413,55,4.68337402343752
2018,3,23,2413,44,5.04201660156252
2018,3,24,2413,49,8.06218872070315
2018,3,25,2413,48,8.74151000976565
2018,3,26,2414,51,8.24648437500002
2018,3,27,2414,40,7.7758728027344
2018,3,28,2414,43,8.12709960937502
2018,3,29,2414,49,6.46248779296877
2018,3,30,2414,54,6.91237792968752
2018,3,31,2414,51,6.82399902343752
2018,4,1,2414,45,7.71242675781252
2018,4,2,2415,39,10.6679626464844
2018,4,3,2415,41,11.6208435058594
2018,4,4,2415,54,10.9028564453125
2018,4,5,2415,45,8.58925781250002
2018,4,6,2415,53,11.335107421875
2018,4,7,2415,50,13.3931213378906
2018,4,8,2415,51,14.3737426757813
2018,4,9,2416,38,12.2931762695313
2018,4,10,2416,57,11.8817077636719
2018,4,11,2416,45,11.960595703125
2018,4,12,2416,52,10.8357788085938
2018,4,13,2416,56,12.0548950195313
2018,4,14,2416,47,12.42373046875
2018,4,15,2416,46,12.3991027832031
2018,4,16,2417,50,10.9878784179688
2018,4,17,2417,45,13.222314453125
2018,4,18,2417,57,16.2146850585938
2018,4,19,2417,42,18.1562438964844
2018,4,20,2417,58,20.2004028320313
2018,4,21,2417,40,19.2041870117188
2018,4,22,2417,40,19.0880676269531
2018,4,23,2418,46,14.5656066894531
2018,4,24,2418,43,14.0905700683594
2018,4,25,2418,51,12.6712280273438
2018,4,26,2418,39,10.9483581542969
2018,4,27,2418,41,12.8157287597656
2018,4,28,2418,40,12.578759765625
2018,4,29,2418,38,10.2965026855469
2018,4,30,2419,35,6.03920898437502
2018,5,1,2419,49,8.42073974609377
2018,5,2,2419,46,10.3049865722656
2018,5,3,2419,51,11.3626953125
2018,5,4,2419,61,12.3254943847656
2018,5,5,2419,44,15.3660827636719
2018,5,6,2419,48,18.6001220703125
2018,5,7,2420,62,18.3445373535156
2018,5,8,2420,41,18.4012390136719
2018,5,9,2420,40,16.0931945800781
2018,5,10,2420,48,12.9662109375
2018,5,11,2420,47,14.0143371582031
2018,5,12,2420,45,14.562158203125
2018,5,13,2420,48,11.194970703125
2018,5,14,2421,38,12.5524841308594
2018,5,15,2421,45,14.6792236328125
2018,5,16,2421,45,15.0528198242188
2018,5,17,2421,49,12.4887634277344
2018,5,18,2421,54,11.6790710449219
2018,5,19,2421,46,12.7563110351563
2018,5,20,2421,42,15.2847534179688
2018,5,21,2422,45,16.9552551269531
2018,5,22,2422,36,17.1228271484375
2018,5,23,2422,58,17.1172729492188
2018,5,24,2422,37,17.76796875
2018,5,25,2422,43,19.3152404785156
2018,5,26,2422,59,22.4082275390625
2018,5,27,2422,47,21.7104431152344
2018,5,28,2423,57,20.7934204101563
2018,5,29,2423,45,19.6130004882813
2018,5,30,2423,51,19.6249328613281
2018,5,31,2423,52,19.3062377929688
2018,6,1,2423,44,17.4116455078125
2018,6,2,2423,45,18.5143371582031
2018,6,3,2423,47,20.5872436523438
2018,6,4,2424,45,20.6865783691406
2018,6,5,2424,47,19.2575317382813
2018,6,6,2424,42,19.0996643066406
2018,6,7,2424,55,19.3141418457031
2018,6,8,2424,46,20.1447387695313
2018,6,9,2424,42,20.8134094238281
2018,6,10,2424,46,20.0907531738281
2018,6,11,2425,30,19.1033874511719
2018,6,12,2425,40,16.9156127929688
2018,6,13,2425,44,14.6494689941406
2018,6,14,2425,44,15.4805541992188
2018,6,15,2425,41,17.3154846191406
2018,6,16,2425,41,17.2522827148438
2018,6,17,2425,32,16.4676147460938
2018,6,18,2426,46,17.8694702148438
2018,6,19,2426,46,18.3843627929688
2018,6,20,2426,36,21.0640197753906
2018,6,21,2426,57,16.4892822265625
2018,6,22,2426,50,14.6429382324219
2018,6,23,2426,42,15.2404724121094
2018,6,24,2426,34,16.800439453125
2018,6,25,2427,55,18.2462707519531
2018,6,26,2427,37,19.6752563476563
2018,6,27,2427,52,21.3023315429688
2018,6,28,2427,54,22.2164855957031
2018,6,29,2427,39,23.1374450683594
2018,6,30,2427,48,25.0733276367188
2018,7,1,2427,43,26.6943298339844
2018,7,2,2428,40,24.6458374023438
2018,7,3,2428,71,23.512353515625
2018,7,4,2428,49,23.2528015136719
2018,7,5,2428,54,21.9579406738281
2018,7,6,2428,44,22.2627807617188
2018,7,7,2428,64,23.9755187988281
2018,7,8,2428,49,23.980615234375
2018,7,9,2429,46,21.8929382324219
2018,7,10,2429,48,19.2732177734375
2018,7,11,2429,30,19.0835205078125
2018,7,12,2429,54,20.3358093261719
2018,7,13,2429,43,21.759912109375
2018,7,14,2429,30,23.3626647949219
2018,7,15,2429,41,23.8327880859375
2018,7,16,2430,52,23.2244812011719
2018,7,17,2430,46,21.1146789550781
2018,7,18,2430,50,22.0524230957031
2018,7,19,2430,45,23.8779846191406
2018,7,20,2430,47,21.0284057617188
2018,7,21,2430,27,20.0815063476563
2018,7,22,2430,38,21.7607666015625
2018,7,23,2431,45,23.4484191894531
2018,7,24,2431,51,25.0600219726563
2018,7,25,2431,48,25.8192077636719
2018,7,26,2431,53,27.7580810546875
2018,7,27,2431,50,27.3834167480469
2018,7,28,2431,46,21.8438659667969
2018,7,29,2431,38,22.1107116699219
2018,7,30,2432,57,22.7540832519531
2018,7,31,2432,41,23.5009704589844
2018,8,1,2432,35,23.6673217773438
2018,8,2,2432,46,25.0933166503906
2018,8,3,2432,47,27.1308227539063
2018,8,4,2432,38,26.6344543457031
2018,8,5,2432,46,24.0756469726563
2018,8,6,2433,41,26.1371704101563
2018,8,7,2433,45,26.7455993652344
2018,8,8,2433,34,22.1662231445313
2018,8,9,2433,34,18.8712097167969
2018,8,10,2433,32,18.2450500488281
2018,8,11,2433,39,19.3518005371094
2018,8,12,2433,39,22.4238525390625
2018,8,13,2434,42,20.0462890625
2018,8,14,2434,40,19.7390380859375
2018,8,15,2434,31,20.6439147949219
2018,8,16,2434,36,22.2206665039063
2018,8,17,2434,31,19.1982055664063
2018,8,18,2434,31,18.9040771484375
2018,8,19,2434,31,21.3948303222656
2018,8,20,2435,44,21.9298645019531
2018,8,21,2435,41,21.9297119140625
2018,8,22,2435,34,22.8468566894531
2018,8,23,2435,32,21.5059753417969
2018,8,24,2435,35,17.3848510742188
2018,8,25,2435,37,15.9684692382813
2018,8,26,2435,36,17.3503051757813
2018,8,27,2436,44,19.0410400390625
2018,8,28,2436,50,19.3696228027344
2018,8,29,2436,48,18.2337890625
2018,8,30,2436,41,17.1827331542969
2018,8,31,2436,42,17.2089782714844
2018,9,1,2436,42,16.6042114257813
2018,9,2,2436,32,17.4887023925781
2018,9,3,2437,43,18.7373901367188
2018,9,4,2437,51,19.0325561523438
2018,9,5,2437,44,19.8944641113281
2018,9,6,2437,37,18.1093078613281
2018,9,7,2437,46,16.104150390625
2018,9,8,2437,40,17.1195922851563
2018,9,9,2437,39,20.3071533203125
2018,9,10,2438,40,18.9223876953125
2018,9,11,2438,39,20.7723937988281
2018,9,12,2438,36,19.8825012207031
2018,9,13,2438,53,16.3257385253906
2018,9,14,2438,42,16.5916076660156
2018,9,15,2438,43,15.9874816894531
2018,9,16,2438,41,17.8035827636719
2018,9,17,2439,43,20.6261535644531
2018,9,18,2439,54,20.9550109863281
2018,9,19,2439,46,20.4323364257813
2018,9,20,2439,39,20.4805847167969
2018,9,21,2439,42,16.8760620117188
2018,9,22,2439,34,14.9677368164063
2018,9,23,2439,45,16.381982421875
2018,9,24,2440,36,11.9791809082031
2018,9,25,2440,62,11.8828979492188
2018,9,26,2440,53,12.7535949707031
2018,9,27,2440,55,16.0164428710938
2018,9,28,2440,42,15.1786437988281
2018,9,29,2440,34,12.52724609375
2018,9,30,2440,47,11.7727600097656
2018,10,1,2441,44,11.5109191894531
2018,10,2,2441,53,13.0747619628906
2018,10,3,2441,51,15.95400390625
2018,10,4,2441,47,14.6508422851563
2018,10,5,2441,58,15.8422180175781
2018,10,6,2441,54,17.2307067871094
2018,10,7,2441,45,13.8663269042969
2018,10,8,2442,37,12.7092224121094
2018,10,9,2442,38,15.1831604003906
2018,10,10,2442,55,18.0596557617188
2018,10,11,2442,59,19.7910400390625
2018,10,12,2442,54,19.3806396484375
2018,10,13,2442,42,20.5188842773438
2018,10,14,2442,48,20.8444152832031
2018,10,15,2443,55,20.0454345703125
2018,10,16,2443,42,17.8423400878906
2018,10,17,2443,58,15.568994140625
2018,10,18,2443,46,15.0564514160156
2018,10,19,2443,53,13.7858825683594
2018,10,20,2443,48,12.2905212402344
2018,10,21,2443,38,11.4357543945313
2018,10,22,2444,48,11.6556030273438
2018,10,23,2444,41,10.8619323730469
2018,10,24,2444,47,13.1950927734375
2018,10,25,2444,43,11.7829223632813
2018,10,26,2444,41,9.5549255371094
2018,10,27,2444,42,6.1111999511719
2018,10,28,2444,46,5.68987426757815
2018,10,29,2445,45,5.37416992187502
2018,10,30,2445,62,6.57534179687502
2018,10,31,2445,62,9.13417968750002
2018,11,1,2445,42,10.7430358886719
2018,11,2,2445,42,7.64742431640627
2018,11,3,2445,45,5.7149597167969
2018,11,4,2445,44,7.88771972656252
2018,11,5,2446,65,13.0926147460938
2018,11,6,2446,54,14.1819396972656
2018,11,7,2446,45,11.5639282226563
2018,11,8,2446,47,8.8801208496094
2018,11,9,2446,41,10.3978820800781
2018,11,10,2446,45,11.5873352050781
2018,11,11,2446,49,12.1051879882813
2018,11,12,2447,43,10.8056884765625
2018,11,13,2447,45,9.97811279296877
2018,11,14,2447,39,9.35238037109377
2018,11,15,2447,41,9.18157348632815
2018,11,16,2447,54,8.20418701171877
2018,11,17,2447,38,5.22258911132815
2018,11,18,2447,45,4.5174499511719
2018,11,19,2448,47,2.89104614257815
2018,11,20,2448,42,2.30959472656252
2018,11,21,2448,49,0.893487548828148
2018,11,22,2448,42,2.99883422851565
2018,11,23,2448,59,5.69512329101565
2018,11,24,2448,42,7.15191040039065
2018,11,25,2448,49,6.4580017089844
2018,11,26,2449,42,5.8881774902344
2018,11,27,2449,45,6.08992919921877
2018,11,28,2449,52,10.4500366210938
2018,11,29,2449,55,11.4670349121094
2018,11,30,2449,38,9.35720214843752
2018,12,1,2449,56,8.31148681640627
2018,12,2,2449,61,13.2391906738281
2018,12,3,2450,51,12.8190551757813
2018,12,4,2450,52,9.60219726562502
2018,12,5,2450,58,10.5327697753906
2018,12,6,2450,49,12.1059509277344
2018,12,7,2450,50,10.1524597167969
2018,12,8,2450,43,9.58681640625002
2018,12,9,2450,32,8.80855712890627
2018,12,10,2451,52,6.8513122558594
2018,12,11,2451,50,5.27788696289065
2018,12,12,2451,54,3.2064147949219
2018,12,13,2451,57,0.806390380859398
2018,12,14,2451,51,-1.2772277832031
2018,12,15,2451,47,-0.198736572265602
2018,12,16,2451,51,5.76418457031252
2018,12,17,2452,47,5.9219909667969
2018,12,18,2452,59,6.74276123046877
2018,12,19,2452,63,8.3986755371094
2018,12,20,2452,58,7.6688171386719
2018,12,21,2452,52,12.0021606445313
2018,12,22,2452,49,10.5175415039063
2018,12,23,2452,35,10.8903442382813
2018,12,24,2453,53,8.19783935546877
2018,12,25,2453,37,1.1511169433594
2018,12,26,2453,64,-0.0330871582031023
2018,12,27,2453,40,-0.457739257812477
2018,12,28,2453,49,-1.06940307617185
2018,12,29,2453,51,3.49373779296877
2018,12,30,2453,58,7.88540039062502
2018,12,31,2454,53,8.17534790039065
2019,1,1,2454,46,7.44375000000002
2019,1,2,2454,39,5.10720214843752
2019,1,3,2454,69,2.29427490234377
2019,1,4,2454,42,1.56597290039065
2019,1,5,2454,54,2.81426391601565
2019,1,6,2454,51,3.72005615234377
2019,1,7,2455,59,5.52150878906252
2019,1,8,2455,63,7.22335205078127
2019,1,9,2455,54,3.95986328125002
2019,1,10,2455,52,1.6942077636719
2019,1,11,2455,56,4.4178405761719
2019,1,12,2455,42,6.4344421386719
2019,1,13,2455,51,9.2311950683594
2019,1,14,2456,55,7.21138916015627
2019,1,15,2456,73,5.44722900390627
2019,1,16,2456,50,4.76088867187502
2019,1,17,2456,62,4.20626220703127
2019,1,18,2456,65,0.234521484375023
2019,1,19,2456,51,0.628564453125023
2019,1,20,2456,39,2.24233398437502
2019,1,21,2457,57,-1.82962646484373
2019,1,22,2457,66,-0.0596984863281023
2019,1,23,2457,47,0.993585205078148
2019,1,24,2457,50,0.0261474609375227
2019,1,25,2457,54,3.11031494140627
2019,1,26,2457,49,7.6396423339844
2019,1,27,2457,58,5.50570068359377
2019,1,28,2458,57,3.0042663574219
2019,1,29,2458,57,0.632775878906273
2019,1,30,2458,52,0.924371337890648
2019,1,31,2458,58,-0.132940673828102
2019,2,1,2458,50,4.86696777343752
2019,2,2,2458,59,3.91329345703127
2019,2,3,2458,71,2.24614868164065
2019,2,4,2459,50,0.989556884765648
2019,2,5,2459,78,3.52504882812502
2019,2,6,2459,53,7.83217773437502
2019,2,7,2459,71,8.3359313964844
2019,2,8,2459,57,8.46233520507815
2019,2,9,2459,49,8.96944580078127
2019,2,10,2459,59,7.85125122070315
2019,2,11,2460,55,4.9083190917969
2019,2,12,2460,56,2.5833679199219
2019,2,13,2460,59,3.5445495605469
2019,2,14,2460,47,4.2770935058594
2019,2,15,2460,61,5.47548828125002
2019,2,16,2460,53,5.69399414062502
2019,2,17,2460,50,6.93990478515627
2019,2,18,2461,50,7.0598083496094
2019,2,19,2461,60,7.67107543945315
2019,2,20,2461,49,7.43682250976565
2019,2,21,2461,60,7.52669677734377
2019,2,22,2461,49,7.65462646484377
2019,2,23,2461,45,8.2338806152344
2019,2,24,2461,31,6.11647949218752
2019,2,25,2462,52,7.1559997558594
2019,2,26,2462,48,8.03078613281252
2019,2,27,2462,66,8.6750427246094
2019,2,28,2462,49,9.47539672851565
2019,3,1,2462,47,9.82564697265627
2019,3,2,2462,58,9.78957519531252
2019,3,3,2462,33,11.9849487304688
2019,3,4,2463,40,8.45021972656252
2019,3,5,2463,56,7.34465942382815
2019,3,6,2463,58,10.5456176757813
2019,3,7,2463,51,8.91402587890627
2019,3,8,2463,59,8.24031982421877
2019,3,9,2463,60,10.7132202148438
2019,3,10,2463,56,10.1720520019531
2019,3,11,2464,55,5.9813171386719
2019,3,12,2464,50,6.9609313964844
2019,3,13,2464,46,7.00185546875002
2019,3,14,2464,56,8.5327087402344
2019,3,15,2464,59,11.3191467285156
2019,3,16,2464,40,10.7536560058594
2019,3,17,2464,33,7.4796081542969
2019,3,18,2465,44,6.5667663574219
2019,3,19,2465,41,5.59139404296877
2019,3,20,2465,50,7.87322387695315
2019,3,21,2465,37,9.13399658203127
2019,3,22,2465,40,9.32052001953127
2019,3,23,2465,51,8.04387817382815
2019,3,24,2465,46,8.5278259277344
2019,3,25,2466,38,6.6793151855469
2019,3,26,2466,49,7.05779418945315
2019,3,27,2466,57,7.82296142578127
2019,3,28,2466,46,8.7537780761719
2019,3,29,2466,44,10.4045654296875
2019,3,30,2466,57,11.5333190917969
2019,3,31,2466,41,12.1948791503906
2019,4,1,2467,54,12.4592529296875
2019,4,2,2467,44,10.97646484375
2019,4,3,2467,49,5.9001403808594
2019,4,4,2467,47,5.57622680664065
2019,4,5,2467,47,7.96550903320315
2019,4,6,2467,51,10.0495544433594
2019,4,7,2467,56,10.2165771484375
2019,4,8,2468,38,11.4933410644531
2019,4,9,2468,43,10.5063415527344
2019,4,10,2468,65,9.62679443359377
2019,4,11,2468,43,7.9006286621094
2019,4,12,2468,55,6.69915161132815
2019,4,13,2468,44,5.19704589843752
2019,4,14,2468,40,4.61345825195315
2019,4,15,2469,41,8.63546142578127
2019,4,16,2469,52,10.3658081054688
2019,4,17,2469,53,11.9365478515625
2019,4,18,2469,60,15.8057189941406
2019,4,19,2469,55,16.4288269042969
2019,4,20,2469,54,17.152978515625
2019,4,21,2469,58,16.59462890625
2019,4,22,2470,44,16.693017578125
2019,4,23,2470,44,16.28798828125
2019,4,24,2470,52,14.03505859375
2019,4,25,2470,50,11.8869873046875
2019,4,26,2470,41,11.604638671875
2019,4,27,2470,43,10.2880798339844
2019,4,28,2470,45,8.95253906250002
2019,4,29,2471,50,9.66802368164065
2019,4,30,2471,37,11.9013610839844
2019,5,1,2471,57,12.2471252441406
2019,5,2,2471,50,11.2095581054688
2019,5,3,2471,38,10.6209655761719
2019,5,4,2471,42,6.94564208984377
2019,5,5,2471,41,7.79546508789065
2019,5,6,2472,35,7.7161804199219
2019,5,7,2472,44,10.7706848144531
2019,5,8,2472,41,12.8957763671875
2019,5,9,2472,39,12.617578125
2019,5,10,2472,47,11.5696960449219
2019,5,11,2472,47,11.6605163574219
2019,5,12,2472,41,9.74697265625002
2019,5,13,2473,41,11.1301818847656
2019,5,14,2473,34,11.9807067871094
2019,5,15,2473,44,12.1664978027344
2019,5,16,2473,39,12.1763549804688
2019,5,17,2473,49,14.2121826171875
2019,5,18,2473,41,14.2453247070313
2019,5,19,2473,47,14.1317077636719
2019,5,20,2474,41,13.413720703125
2019,5,21,2474,43,14.4075866699219
2019,5,22,2474,50,14.9284912109375
2019,5,23,2474,50,16.7083374023438
2019,5,24,2474,44,16.5609680175781
2019,5,25,2474,44,15.7742553710938
2019,5,26,2474,41,15.2839599609375
2019,5,27,2475,36,15.9485717773438
2019,5,28,2475,48,13.53701171875
2019,5,29,2475,54,14.080712890625
2019,5,30,2475,58,16.9578796386719
2019,5,31,2475,38,17.94033203125
2019,6,1,2475,44,20.8425842285156
2019,6,2,2475,39,23.6987854003906
2019,6,3,2476,46,18.758203125
2019,6,4,2476,37,19.2469421386719
2019,6,5,2476,45,14.0979248046875
2019,6,6,2476,49,14.3345275878906
2019,6,7,2476,39,14.7419372558594
2019,6,8,2476,45,14.9125
2019,6,9,2476,33,15.4308715820313
2019,6,10,2477,45,14.4126831054688
2019,6,11,2477,49,12.8760925292969
2019,6,12,2477,47,13.0879150390625
2019,6,13,2477,51,14.8459716796875
2019,6,14,2477,48,17.2544799804688
2019,6,15,2477,45,17.3528686523438
2019,6,16,2477,50,17.0500427246094
2019,6,17,2478,42,19.0366149902344
2019,6,18,2478,55,21.3575988769531
2019,6,19,2478,57,19.9341674804688
2019,6,20,2478,44,17.1500793457031
2019,6,21,2478,44,16.5785461425781
2019,6,22,2478,42,18.5511413574219
2019,6,23,2478,41,22.3292175292969
2019,6,24,2479,33,24.9995666503906
2019,6,25,2479,42,25.9798828125
2019,6,26,2479,41,26.5908752441406
2019,6,27,2479,53,25.4435974121094
2019,6,28,2479,41,24.7196899414063
2019,6,29,2479,39,26.7364440917969
2019,6,30,2479,46,22.75673828125
2019,7,1,2480,49,19.8162475585938
2019,7,2,2480,59,19.4945922851563
2019,7,3,2480,50,20.16982421875
2019,7,4,2480,34,20.8184143066406
2019,7,5,2480,40,22.5917297363281
2019,7,6,2480,60,24.0232177734375
2019,7,7,2480,48,21.1026550292969
2019,7,8,2481,52,18.9711242675781
2019,7,9,2481,43,18.5280395507813
2019,7,10,2481,43,21.1411376953125
2019,7,11,2481,39,22.4470458984375
2019,7,12,2481,47,20.6322570800781
2019,7,13,2481,46,20.1870361328125
2019,7,14,2481,27,18.3680358886719
2019,7,15,2482,62,18.6130004882813
2019,7,16,2482,45,19.2720581054688
2019,7,17,2482,51,21.648828125
2019,7,18,2482,46,20.4783569335938
2019,7,19,2482,43,21.5679260253906
2019,7,20,2482,40,22.1795288085938
2019,7,21,2482,40,21.6757141113281
2019,7,22,2483,41,24.2521606445313
2019,7,23,2483,48,28.2864318847656
2019,7,24,2483,51,30.4072509765625
2019,7,25,2483,38,32.6709228515625
2019,7,26,2483,64,24.7185913085938
2019,7,27,2483,39,18.8579345703125
2019,7,28,2483,38,19.0883422851563
2019,7,29,2484,45,20.7790771484375
2019,7,30,2484,46,20.4645629882813
2019,7,31,2484,39,19.0462280273438
2019,8,1,2484,32,21.0664916992188
2019,8,2,2484,32,21.3576904296875
2019,8,3,2484,51,20.1000610351563
2019,8,4,2484,26,23.043603515625
2019,8,5,2485,52,22.1367126464844
2019,8,6,2485,49,20.0387817382813
2019,8,7,2485,45,20.1167846679688
2019,8,8,2485,51,22.6099792480469
2019,8,9,2485,43,22.5290161132813
2019,8,10,2485,38,21.090966796875
2019,8,11,2485,40,18.0452209472656
2019,8,12,2486,42,17.1899353027344
2019,8,13,2486,23,15.788720703125
2019,8,14,2486,37,17.9487548828125
2019,8,15,2486,44,19.1380249023438
2019,8,16,2486,42,19.4055419921875
2019,8,17,2486,40,18.3829895019531
2019,8,18,2486,31,19.1306091308594
2019,8,19,2487,48,17.8199401855469
2019,8,20,2487,45,17.1818481445313
2019,8,21,2487,34,17.3790832519531
2019,8,22,2487,42,18.9646850585938
2019,8,23,2487,53,20.5438171386719
2019,8,24,2487,45,22.36171875
2019,8,25,2487,48,23.6828247070313
2019,8,26,2488,42,24.8184448242188
2019,8,27,2488,40,24.7199951171875
2019,8,28,2488,47,23.3241516113281
2019,8,29,2488,45,20.3141418457031
2019,8,30,2488,40,19.8947082519531
2019,8,31,2488,44,22.2733093261719
2019,9,1,2488,35,18.3943725585938
2019,9,2,2489,43,16.9629455566406
2019,9,3,2489,42,17.6403137207031
2019,9,4,2489,39,17.2707153320313
2019,9,5,2489,37,15.3489624023438
2019,9,6,2489,45,15.4045959472656
2019,9,7,2489,48,16.0074096679688
2019,9,8,2489,36,14.307763671875
2019,9,9,2490,44,13.831689453125
2019,9,10,2490,53,16.3793273925781
2019,9,11,2490,36,17.5976196289063
2019,9,12,2490,34,19.9713684082031
2019,9,13,2490,59,18.8332763671875
2019,9,14,2490,46,20.3203979492188
2019,9,15,2490,43,20.1084533691406
2019,9,16,2491,44,19.2107788085938
2019,9,17,2491,39,18.3926940917969
2019,9,18,2491,45,15.152490234375
2019,9,19,2491,49,15.3017517089844
2019,9,20,2491,45,16.8324829101563
2019,9,21,2491,50,21.0524230957031
2019,9,22,2491,43,18.8465515136719
